Latitude,Longitude,Depth,Month,Year,Day,Reference,Method,Species,cells L-1
63.71,5.34,5.0,7,2008,27.0,Charalampopoulou2011,SEM,Syracosphaera nana HET,2800.0
41.266,3.265,70.0,6,1996,21.0,Cros2013,SEM,Syracosphaera nana HET,510.0
41.272,2.52,70.0,6,1996,23.0,Cros2013,SEM,Syracosphaera nana HET,510.0
41.086,2.452,70.0,6,1996,24.0,Cros2013,SEM,Syracosphaera nana HET,1020.0
41.33,3.03,70.0,6,1996,30.0,Cros2013,SEM,Syracosphaera nana HET,1020.0
41.23,3.102,70.0,7,1996,1.0,Cros2013,SEM,Syracosphaera nana HET,1530.0
40.551,3.366,40.0,7,1996,2.0,Cros2013,SEM,Syracosphaera nana HET,510.0
41.077,2.265,70.0,6,1996,28.0,Cros2013,SEM,Syracosphaera nana HET,2040.0
41.51,3.12,60.0,9,1996,20.0,Cros2013,SEM,Syracosphaera nana HET,1020.0
41.178,3.512,60.0,9,1996,16.0,Cros2013,SEM,Syracosphaera nana HET,1020.0
41.178,3.512,66.0,9,1996,16.0,Cros2013,SEM,Syracosphaera nana HET,510.0
41.178,3.512,75.0,9,1996,16.0,Cros2013,SEM,Syracosphaera nana HET,510.0
41.117,3.416,68.0,9,1996,17.0,Cros2013,SEM,Syracosphaera nana HET,510.0
37.488,25.0003,90.0,8,2001,1.0,Dimiza2008,SEM,Syracosphaera nana HET,60.0
37.4793,24.5933,15.0,8,2001,1.0,Dimiza2008,SEM,Syracosphaera nana HET,48.0
29.467,34.928,60.0,4,2017,18.0,Keuter2023,SEM,Syracosphaera nana HET,79.58338900000001
29.469,34.93,2.0,4,2017,26.0,Keuter2023,SEM,Syracosphaera nana HET,78.314668
29.469,34.929,20.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera nana HET,47.154986
29.469,34.929,40.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera nana HET,166.584968
29.469,34.929,60.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera nana HET,201.102146
29.469,34.929,80.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera nana HET,90.769646
29.469,34.929,100.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera nana HET,68.097234
29.468,34.93,10.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera nana HET,57.131626
29.468,34.93,80.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera nana HET,46.848953
29.475,34.929,2.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera nana HET,181.35078700000005
29.475,34.929,20.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera nana HET,98.629376
29.475,34.929,30.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera nana HET,50.067584
29.475,34.929,80.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera nana HET,144.680591
29.469,34.93,30.0,10,2017,18.0,Keuter2023,SEM,Syracosphaera nana HET,43.065479
29.469,34.93,40.0,10,2017,18.0,Keuter2023,SEM,Syracosphaera nana HET,58.970166
29.469,34.93,60.0,10,2018,17.0,Keuter2023,SEM,Syracosphaera nana HET,52.205941
29.469,34.929,100.0,11,2018,14.0,Keuter2023,SEM,Syracosphaera nana HET,79.36974099999999
34.38,32.82,110.0,9,2018,4.0,Keuter2022,SEM,Syracosphaera nana HET,130.0
37.2,141.16,0.0,11,1968,6.0,Okada1973,SEM,Syracosphaera nana HET,345.0
38.54,141.54,0.0,11,1968,6.0,Okada1973,SEM,Syracosphaera nana HET,40.0
25.0,-154.58,125.0,9,1969,10.0,Okada1973,SEM,Syracosphaera nana HET,37.0
25.0,-154.58,150.0,9,1969,10.0,Okada1973,SEM,Syracosphaera nana HET,15.0
25.0,-154.58,200.0,9,1969,10.0,Okada1973,SEM,Syracosphaera nana HET,6.0
21.0,-155.1,125.0,9,1969,12.0,Okada1973,SEM,Syracosphaera nana HET,88.0
21.0,-155.1,150.0,9,1969,12.0,Okada1973,SEM,Syracosphaera nana HET,42.0
32.0,144.26,0.0,11,1969,9.0,Okada1973,SEM,Syracosphaera nana HET,108.0
33.0,142.4,0.0,11,1969,9.0,Okada1973,SEM,Syracosphaera nana HET,300.0
34.0,141.0,0.0,11,1969,9.0,Okada1973,SEM,Syracosphaera nana HET,65.0
37.2,141.16,0.0,11,1968,6.0,Okada1973,SEM,Syracosphaera nana HET,345.0
38.54,141.54,0.0,11,1968,6.0,Okada1973,SEM,Syracosphaera nana HET,40.0
25.0,-154.58,125.0,9,1969,10.0,Okada1973,SEM,Syracosphaera nana HET,37.0
25.0,-154.58,150.0,9,1969,10.0,Okada1973,SEM,Syracosphaera nana HET,15.0
25.0,-154.58,200.0,9,1969,10.0,Okada1973,SEM,Syracosphaera nana HET,6.0
21.0,-155.1,125.0,9,1969,12.0,Okada1973,SEM,Syracosphaera nana HET,88.0
21.0,-155.1,150.0,9,1969,12.0,Okada1973,SEM,Syracosphaera nana HET,42.0
32.0,144.26,0.0,11,1969,9.0,Okada1973,SEM,Syracosphaera nana HET,108.0
33.0,142.4,0.0,11,1969,9.0,Okada1973,SEM,Syracosphaera nana HET,300.0
34.0,141.0,0.0,11,1969,9.0,Okada1973,SEM,Syracosphaera nana HET,65.0
-0.0166666667,141.9833333333,20.0,1,1969,1.0,Okada1973,SEM,Syracosphaera nana HET,154.0
2.7,141.8,56.0,1,1969,3.0,Okada1973,SEM,Syracosphaera nana HET,28.0
21.0,-155.0166666667,125.0,9,1969,12.0,Okada1973,SEM,Syracosphaera nana HET,88.0
21.0,-155.0166666667,150.0,9,1969,12.0,Okada1973,SEM,Syracosphaera nana HET,42.0
25.0,-154.9666666667,125.0,9,1969,10.0,Okada1973,SEM,Syracosphaera nana HET,37.0
25.0,-154.9666666667,150.0,9,1969,10.0,Okada1973,SEM,Syracosphaera nana HET,16.0
25.0,-154.9666666667,200.0,9,1969,10.0,Okada1973,SEM,Syracosphaera nana HET,6.0
29.9833333333,-155.0166666667,10.0,9,1969,8.0,Okada1973,SEM,Syracosphaera nana HET,6.0
29.9833333333,-155.0166666667,20.0,9,1969,8.0,Okada1973,SEM,Syracosphaera nana HET,27.0
29.9833333333,-155.0166666667,75.0,9,1969,8.0,Okada1973,SEM,Syracosphaera nana HET,32.0
40.0,-154.5,200.0,9,1969,1.0,Okada1973,SEM,Syracosphaera nana HET,3.0
32.0,144.26,0.0,11,1968,9.0,Okada1973,SEM,Syracosphaera nana HET,108.0
33.0,142.4,0.0,11,1968,9.0,Okada1973,SEM,Syracosphaera nana HET,300.0
34.0,141.0,0.0,11,1968,9.0,Okada1973,SEM,Syracosphaera nana HET,216.0
34.0,140.05,0.0,11,1968,9.0,Okada1973,SEM,Syracosphaera nana HET,120.0
37.02,141.16,0.0,11,1968,8.0,Okada1973,SEM,Syracosphaera nana HET,116.0
33.54,141.54,0.0,11,1968,8.0,Okada1973,SEM,Syracosphaera nana HET,102.0
43.5088,15.9003,0.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,331.0
43.5088,15.9003,25.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,882.0
43.5088,15.9003,60.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,220.0
43.5088,15.9003,90.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,220.0
43.6051,15.8752,0.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,2210.0
43.6051,15.8752,10.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,1205.0
43.6051,15.8752,25.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,723.0
43.6051,15.8752,70.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,164.0
43.6768,15.8742,0.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,164.0
43.6768,15.8742,10.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,987.0
43.6768,15.8742,30.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,493.0
43.7129,15.8503,10.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,1507.0
43.7129,15.8503,35.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera nana HET,411.0
43.5088,15.9003,40.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HET,441.0
43.6051,15.8752,60.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HET,220.0
43.7129,15.8503,5.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HET,645.0
43.7392,15.8805,30.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HET,1129.0
-29.5,-26.9,13.0,5,2003,22.0,Poulton2017,SEM,Syracosphaera nana HET,122.0
-21.6,-25.0,22.0,5,2003,24.0,Poulton2017,SEM,Syracosphaera nana HET,285.0
-21.6,-25.0,60.0,5,2003,24.0,Poulton2017,SEM,Syracosphaera nana HET,102.0
-21.6,-25.0,140.0,5,2003,24.0,Poulton2017,SEM,Syracosphaera nana HET,187.0
-21.6,-25.0,200.0,5,2003,24.0,Poulton2017,SEM,Syracosphaera nana HET,32.0
-6.5,-25.0,10.0,5,2003,28.0,Poulton2017,SEM,Syracosphaera nana HET,2207.0
8.5,-30.1,7.0,6,2003,1.0,Poulton2017,SEM,Syracosphaera nana HET,470.0
8.5,-30.1,56.0,6,2003,1.0,Poulton2017,SEM,Syracosphaera nana HET,1219.0
18.0,-35.8,12.0,6,2003,4.0,Poulton2017,SEM,Syracosphaera nana HET,129.0
24.3,-32.6,19.0,6,2003,6.0,Poulton2017,SEM,Syracosphaera nana HET,376.0
24.3,-32.6,61.0,6,2003,6.0,Poulton2017,SEM,Syracosphaera nana HET,219.0
24.3,-32.6,161.0,6,2003,6.0,Poulton2017,SEM,Syracosphaera nana HET,545.0
24.3,-32.6,191.0,6,2003,6.0,Poulton2017,SEM,Syracosphaera nana HET,106.0
29.4,-26.8,17.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera nana HET,4104.0
29.4,-26.8,32.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera nana HET,2882.0
29.4,-26.8,58.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera nana HET,2085.0
29.4,-26.8,135.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera nana HET,752.0
29.4,-26.8,200.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera nana HET,99.0
47.1,-13.9,16.0,6,2003,13.0,Poulton2017,SEM,Syracosphaera nana HET,327.0
47.1,-13.9,56.0,6,2003,13.0,Poulton2017,SEM,Syracosphaera nana HET,74.0
-41.0,-41.6,34.0,5,2004,2.0,Poulton2017,SEM,Syracosphaera nana HET,184.0
-15.2,-25.0,129.0,5,2004,10.0,Poulton2017,SEM,Syracosphaera nana HET,635.0
-15.2,-25.0,158.0,5,2004,10.0,Poulton2017,SEM,Syracosphaera nana HET,60.0
-15.2,-25.0,178.0,5,2004,10.0,Poulton2017,SEM,Syracosphaera nana HET,94.0
-15.2,-25.0,198.0,5,2004,10.0,Poulton2017,SEM,Syracosphaera nana HET,60.0
-0.1,-25.0,15.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera nana HET,320.0
-0.1,-25.0,27.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera nana HET,101.0
0.5,-25.2,6.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera nana HET,270.0
3.2,-26.2,6.0,5,2004,15.0,Poulton2017,SEM,Syracosphaera nana HET,577.0
7.3,-27.8,8.0,5,2004,16.0,Poulton2017,SEM,Syracosphaera nana HET,246.0
7.3,-27.8,15.0,5,2004,16.0,Poulton2017,SEM,Syracosphaera nana HET,341.0
14.8,-30.7,100.0,5,2004,18.0,Poulton2017,SEM,Syracosphaera nana HET,762.0
29.3,-36.7,32.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera nana HET,305.0
29.3,-36.7,32.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera nana HET,152.0
29.3,-36.7,32.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera nana HET,410.0
29.3,-36.7,32.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera nana HET,557.0
29.3,-36.7,32.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera nana HET,139.0
0.1,-25.0,66.0,10,2004,10.0,Poulton2017,SEM,Syracosphaera nana HET,70.0
-10.4,-25.0,126.0,10,2004,13.0,Poulton2017,SEM,Syracosphaera nana HET,160.0
-10.4,-25.0,181.0,10,2004,13.0,Poulton2017,SEM,Syracosphaera nana HET,60.0
-14.2,-25.0,126.0,10,2004,14.0,Poulton2017,SEM,Syracosphaera nana HET,240.0
-20.6,-23.7,24.0,10,2004,16.0,Poulton2017,SEM,Syracosphaera nana HET,110.0
-20.6,-23.7,170.0,10,2004,16.0,Poulton2017,SEM,Syracosphaera nana HET,80.0
44.3,-19.3,5.0,10,2005,20.0,Poulton2017,SEM,Syracosphaera nana HET,700.0
35.9,-29.1,12.0,10,2005,28.0,Poulton2017,SEM,Syracosphaera nana HET,1950.0
29.5,-36.3,13.0,10,2005,31.0,Poulton2017,SEM,Syracosphaera nana HET,550.0
24.0,-36.8,15.0,11,2005,2.0,Poulton2017,SEM,Syracosphaera nana HET,560.0
18.4,-33.9,16.0,11,2005,4.0,Poulton2017,SEM,Syracosphaera nana HET,710.0
12.1,-30.8,4.0,11,2005,6.0,Poulton2017,SEM,Syracosphaera nana HET,160.0
6.5,-28.1,5.0,11,2005,8.0,Poulton2017,SEM,Syracosphaera nana HET,230.0
0.9,-25.4,11.0,11,2005,10.0,Poulton2017,SEM,Syracosphaera nana HET,1790.0
-2.9,-25.0,10.0,11,2005,11.0,Poulton2017,SEM,Syracosphaera nana HET,490.0
-14.4,-25.0,19.0,11,2005,14.0,Poulton2017,SEM,Syracosphaera nana HET,240.0
-18.6,-25.0,22.0,11,2005,15.0,Poulton2017,SEM,Syracosphaera nana HET,240.0
-21.1,-22.4,18.0,11,2005,16.0,Poulton2017,SEM,Syracosphaera nana HET,320.0
-21.1,-22.4,33.0,11,2005,16.0,Poulton2017,SEM,Syracosphaera nana HET,220.0
-21.1,-22.4,60.0,11,2005,16.0,Poulton2017,SEM,Syracosphaera nana HET,250.0
-21.1,-22.4,139.0,11,2005,16.0,Poulton2017,SEM,Syracosphaera nana HET,170.0
-21.1,-22.4,152.0,11,2005,16.0,Poulton2017,SEM,Syracosphaera nana HET,290.0
-28.9,-4.7,17.0,11,2005,21.0,Poulton2017,SEM,Syracosphaera nana HET,640.0
-32.5,4.2,8.0,11,2005,23.0,Poulton2017,SEM,Syracosphaera nana HET,830.0
-33.6,8.9,6.0,11,2005,24.0,Poulton2017,SEM,Syracosphaera nana HET,7000.0
43.0635,15.0625,19.84,12,2015,12.0,Acri2019,LM,Syracosphaera nana HOL,744.0
39.4729,25.3269,30.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera nana HOL,100.0
41.389,3.15,40.0,6,1996,21.0,Cros2013,SEM,Syracosphaera nana HOL,510.0
41.143,3.38,5.0,6,1996,20.0,Cros2013,SEM,Syracosphaera nana HOL,510.0
41.209,2.337,50.0,6,1996,24.0,Cros2013,SEM,Syracosphaera nana HOL,1020.0
40.563,2.567,5.0,6,1996,25.0,Cros2013,SEM,Syracosphaera nana HOL,1020.0
41.33,3.03,5.0,6,1996,30.0,Cros2013,SEM,Syracosphaera nana HOL,510.0
41.23,3.102,70.0,7,1996,1.0,Cros2013,SEM,Syracosphaera nana HOL,510.0
41.077,2.265,70.0,6,1996,28.0,Cros2013,SEM,Syracosphaera nana HOL,510.0
29.469,34.929,40.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera nana HOL,83.292484
29.469,34.929,80.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera nana HOL,90.769646
29.469,34.929,100.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera nana HOL,68.097234
29.486,34.929,30.0,7,2017,20.0,Keuter2023,SEM,Syracosphaera nana HOL,496.022034
29.475,34.929,60.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera nana HOL,60.467448
43.5088,15.9003,40.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HOL,1323.0
43.5088,15.9003,50.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HOL,882.0
43.5088,15.9003,60.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HOL,1205.0
43.6051,15.8752,40.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HOL,164.0
43.6051,15.8752,60.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HOL,441.0
43.6768,15.8742,30.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HOL,164.0
43.7129,15.8503,30.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HOL,655.0
43.7392,15.8805,5.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HOL,1034.0
43.7392,15.8805,20.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HOL,253.0
43.7392,15.8805,30.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera nana HOL,282.0
37.6667,25.5998,5.5,4,2011,6.0,Oviedo2015,SEM,Syracosphaera nana HOL,287.0
35.6498,26.2167,7.0,4,2011,7.0,Oviedo2015,SEM,Syracosphaera nana HOL,1531.0
38.5002,18.9993,51.0,4,2011,15.0,Oviedo2015,SEM,Syracosphaera nana HOL,836.0
38.5002,18.9993,5.9,4,2011,15.0,Oviedo2015,SEM,Syracosphaera nana HOL,738.0
38.5002,18.9993,0.0,4,2011,15.0,Oviedo2015,SEM,Syracosphaera nana HOL,1149.0
38.6503,5.5998,7.7,4,2011,21.0,Oviedo2015,SEM,Syracosphaera nana HOL,790.0
37.9,2.0,0.0,4,2011,23.0,Oviedo2015,SEM,Syracosphaera nana HOL,244.0
37.0503,-0.0003,101.5,4,2011,23.0,Oviedo2015,SEM,Syracosphaera nana HOL,291.0
36.1007,-4.3995,4.7,4,2011,24.0,Oviedo2015,SEM,Syracosphaera nana HOL,625.0
36.0007,-5.3627,24.8,4,2011,25.0,Oviedo2015,SEM,Syracosphaera nana HOL,871.0
36.0007,-5.3627,0.0,4,2011,25.0,Oviedo2015,SEM,Syracosphaera nana HOL,1437.0
14.4,-33.6,12.0,6,2003,3.0,Poulton2017,SEM,Syracosphaera nana HOL,122.0
24.3,-32.6,191.0,6,2003,6.0,Poulton2017,SEM,Syracosphaera nana HOL,106.0
29.3,-36.7,32.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera nana HOL,305.0
0.1,-25.0,10.0,10,2004,10.0,Poulton2017,SEM,Syracosphaera nana HOL,70.0
-10.4,-25.0,16.0,10,2004,13.0,Poulton2017,SEM,Syracosphaera nana HOL,80.0
-17.9,-25.0,27.0,10,2004,15.0,Poulton2017,SEM,Syracosphaera nana HOL,90.0
32.1,-64.3,1.0,3,1991,21.0,Haidar2001,SEM,Syracosphaera nodosa HET,528.0
32.1,-64.3,75.0,5,1991,30.0,Haidar2001,SEM,Syracosphaera nodosa HET,262.0
32.1,-64.3,75.0,6,1991,10.0,Haidar2001,SEM,Syracosphaera nodosa HET,196.0
32.1,-64.3,25.0,11,1991,25.0,Haidar2001,SEM,Syracosphaera nodosa HET,595.0
32.1,-64.3,75.0,11,1991,25.0,Haidar2001,SEM,Syracosphaera nodosa HET,99.0
32.1,-64.3,1.0,9,1992,1.0,Haidar2001,SEM,Syracosphaera nodosa HET,126.0
32.1,-64.3,10.0,12,1992,8.0,Haidar2001,SEM,Syracosphaera nodosa HET,95.0
32.1,-64.3,50.0,12,1992,8.0,Haidar2001,SEM,Syracosphaera nodosa HET,205.0
-19.09,-17.15,100.0,5,1998,9.0,Boeckel2008,SEM,Syracosphaera nodosa HET,270.0
-44.51,-21.72,5.0,2,2000,21.0,Boeckel2008,SEM,Syracosphaera nodosa HET,647.0
-44.51,-21.72,20.0,2,2000,21.0,Boeckel2008,SEM,Syracosphaera nodosa HET,435.0
45.048,13.366,5.0,3,2009,17.0,Godrijan2018,SEM,Syracosphaera nodosa HET,19170.0
45.048,13.366,5.0,8,2009,4.0,Godrijan2018,SEM,Syracosphaera nodosa HET,19170.0
42.37683,15.9565,1.984,12,2015,12.0,Acri2019,LM,Syracosphaera nodosa HET,1480.21732393199
42.37683,15.9565,20.834,12,2015,12.0,Acri2019,LM,Syracosphaera nodosa HET,2232.01191213956
42.63317,16.024,2.976,12,2015,12.0,Acri2019,LM,Syracosphaera nodosa HET,1553.41488390665
42.63317,16.024,20.833,12,2015,12.0,Acri2019,LM,Syracosphaera nodosa HET,2232.0
42.63317,16.024,39.68,12,2015,12.0,Acri2019,LM,Syracosphaera nodosa HET,744.003970713186
42.88867,16.086,48.606,12,2015,10.0,Acri2019,LM,Syracosphaera nodosa HET,744.0
42.88867,16.086,103.15,12,2015,10.0,Acri2019,LM,Syracosphaera nodosa HET,496.002647142124
43.0635,15.0625,50.589,12,2015,12.0,Acri2019,LM,Syracosphaera nodosa HET,744.0
42.37567,15.95833,1.984,4,2016,6.0,Acri2019,LM,Syracosphaera nodosa HET,421.445835598672
42.37567,15.95833,25.794,4,2016,6.0,Acri2019,LM,Syracosphaera nodosa HET,550.04184605255
42.62417,16.027,25.793,4,2016,6.0,Acri2019,LM,Syracosphaera nodosa HET,580.536979201254
42.8855,16.087,75.384,4,2016,6.0,Acri2019,LM,Syracosphaera nodosa HET,496.002647142124
39.3875,25.3552,75.0,10,2013,10.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,50.0
39.4729,25.3269,10.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,240.0
39.4729,25.3269,20.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,140.0
39.4729,25.3269,30.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,240.0
39.4729,25.3269,50.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,50.0
39.4729,25.3269,75.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,140.0
40.0648,25.3211,3.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,50.0
40.0648,25.3211,30.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,50.0
40.0648,25.3211,50.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,50.0
40.0648,25.3211,75.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,50.0
39.4728,25.327,3.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,480.0
39.4728,25.327,10.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,1200.0
39.4728,25.327,20.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,1350.0
39.4728,25.327,30.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,530.0
39.4728,25.327,50.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,290.0
39.4728,25.327,75.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,50.0
39.3875,25.3552,3.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,290.0
39.3875,25.3552,10.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,190.0
39.3875,25.3552,20.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,430.0
39.3875,25.3552,30.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,430.0
39.3875,25.3552,50.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,290.0
39.3875,25.3552,75.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,190.0
39.4729,25.3269,3.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,50.0
39.4729,25.3269,20.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,50.0
40.0648,25.3211,10.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,50.0
40.0648,25.3211,75.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera nodosa HET,100.0
7.0,65.0,0.0,10,1992,1.0,Guptha1995,SEM,Syracosphaera nodosa HET,2048.0
7.0,65.0,40.0,10,1992,1.0,Guptha1995,SEM,Syracosphaera nodosa HET,1944.0
7.0,65.0,40.0,10,1992,1.0,Guptha1995,SEM,Syracosphaera nodosa HET,1311.0
11.0,65.0,0.0,10,1992,1.0,Guptha1995,SEM,Syracosphaera nodosa HET,99.0
11.0,65.0,80.0,10,1992,1.0,Guptha1995,SEM,Syracosphaera nodosa HET,3548.0
15.0,65.0,60.0,10,1992,1.0,Guptha1995,SEM,Syracosphaera nodosa HET,71.0
22.76,-158.0,25.0,6,2004,25.0,Silver2009,SEM,Syracosphaera nodosa HET,100.0
19.569,65.495,20.0,5,1997,16.0,Schiebel2004,SEM,Syracosphaera nodosa HET,220.0
14.275,64.351,20.0,5,1997,20.0,Schiebel2004,SEM,Syracosphaera nodosa HET,530.0
16.121,60.185,20.0,5,1997,24.0,Schiebel2004,SEM,Syracosphaera nodosa HET,9510.0
17.145,58.313,60.0,5,1997,26.0,Schiebel2004,SEM,Syracosphaera nodosa HET,530.0
17.459,59.042,60.0,6,1997,1.0,Schiebel2004,SEM,Syracosphaera nodosa HET,530.0
9.588,65.011,60.0,7,1995,24.0,Schiebel2004,SEM,Syracosphaera nodosa HET,700.0
14.268,65.009,60.0,7,1995,27.0,Schiebel2004,SEM,Syracosphaera nodosa HET,400.0
42.0,3.173,100.0,6,1996,18.0,Cros2013,SEM,Syracosphaera nodosa HET,510.0
41.48,3.569,40.0,6,1996,19.0,Cros2013,SEM,Syracosphaera nodosa HET,510.0
41.48,3.569,100.0,6,1996,19.0,Cros2013,SEM,Syracosphaera nodosa HET,510.0
41.137,2.597,40.0,6,1996,24.0,Cros2013,SEM,Syracosphaera nodosa HET,510.0
41.086,2.452,70.0,6,1996,24.0,Cros2013,SEM,Syracosphaera nodosa HET,2040.0
41.139,2.207,40.0,6,1996,24.0,Cros2013,SEM,Syracosphaera nodosa HET,1020.0
40.493,2.437,40.0,6,1996,25.0,Cros2013,SEM,Syracosphaera nodosa HET,510.0
40.551,3.366,40.0,7,1996,2.0,Cros2013,SEM,Syracosphaera nodosa HET,1020.0
41.17,2.178,40.0,6,1996,29.0,Cros2013,SEM,Syracosphaera nodosa HET,510.0
41.51,3.12,45.0,9,1996,20.0,Cros2013,SEM,Syracosphaera nodosa HET,1020.0
41.178,3.512,66.0,9,1996,16.0,Cros2013,SEM,Syracosphaera nodosa HET,510.0
41.353,3.158,30.0,9,1996,21.0,Cros2013,SEM,Syracosphaera nodosa HET,510.0
35.9483,-5.5619,10.0,5,2013,3.0,DAmario2017,SEM,Syracosphaera nodosa HET,914.0
37.5133,24.5723,45.0,3,2003,1.0,Dimiza2008,SEM,Syracosphaera nodosa HET,64.0
37.5133,24.5723,60.0,3,2003,1.0,Dimiza2008,SEM,Syracosphaera nodosa HET,64.0
37.5088,24.5698,15.0,3,2003,1.0,Dimiza2008,SEM,Syracosphaera nodosa HET,64.0
37.507,24.5654,5.0,3,2003,1.0,Dimiza2008,SEM,Syracosphaera nodosa HET,64.0
37.507,24.5654,10.0,3,2003,1.0,Dimiza2008,SEM,Syracosphaera nodosa HET,64.0
37.4902,25.0052,0.0,4,2002,1.0,Dimiza2008,SEM,Syracosphaera nodosa HET,96.0
37.4902,25.0052,15.0,4,2002,1.0,Dimiza2008,SEM,Syracosphaera nodosa HET,96.0
37.4902,25.0052,120.0,4,2002,1.0,Dimiza2008,SEM,Syracosphaera nodosa HET,110.0
37.4877,24.5997,15.0,4,2002,1.0,Dimiza2008,SEM,Syracosphaera nodosa HET,128.0
